Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
2232	288.85	475.16	34.26	1910.14	0	1005.82	4350.55
2233	263.75	466.46	33.65	1930.56	0	998.6	3845.16
2234	211.11	343.17	16.17	1847.29	0	1006.64	-4790.12
2235	227.89	335.24	20.98	1951.78	0	994.31	7539.26
2236	171.13	242.16	16.48	1814.61	0	998.43	1921.96
2237	167.54	216.37	28.15	1925.21	0	1024.44	-11607.3
2238	129.24	168	20.45	1834.56	0	1004.37	-1769.08
2239	115.36	125.73	9.92	1888.98	0	1031.91	-11146.3
2240	96.66	105.59	5.26	1713.6	0	1007.57	-3641.89
2241	77.06	82.86	1.98	1986.34	0	1001.09	1121.73
2242	49.06	41.05	-3.59	1965.81	0	1059.53	-10619.9
2243	50.28	56.76	-15.72	1851.53	0	927.8	-2443.96
2244	-0	-0	-0	2149	0	976.7	-0
2245	17.17	20.9	-8.01	2586.86	0	901.31	-2547.3
2246	-0	-0	-0	2149	0	976.7	-0
2247	-0	-0	-0	2149	0	976.7	-0
2248	-0	-0	-0	2149	0	976.7	-0
2249	-0	-0	-0	2149	0	976.7	-0
2250	-0	-0	-0	2149	0	976.7	-0
2251	-0	-0	-0	2149	0	976.7	-0
2252	-0	-0	-0	2149	0	976.7	-0
2253	-0	-0	-0	2149	0	976.7	-0
2254	-0	-0	-0	2149	0	976.7	-0
2255	-0	-0	-0	2149	0	976.7	-0
2256	-0	-0	-0	2149	0	976.7	-0
2257	-0	-0	-0	2149	0	976.7	-0
2258	-0	-0	-0	2149	0	976.7	-0
2259	-0	-0	-0	2149	0	976.7	-0
2260	-0	-0	-0	2149	0	976.7	-0
2261	-0	-0	-0	2149	0	976.7	-0
2262	-0	-0	-0	2149	0	976.7	-0
2263	-0	-0	-0	2149	0	976.7	-0
2264	-0	-0	-0	2149	0	976.7	-0
2265	-0	-0	-0	2149	0	976.7	-0
2266	-0	-0	-0	2149	0	976.7	-0
2267	-0	-0	-0	2149	0	976.7	-0
2268	-0	-0	-0	2149	0	976.7	-0
2269	-0	-0	-0	2149	0	976.7	-0
2270	-0	-0	-0	2149	0	976.7	-0
2271	-0	-0	-0	2149	0	976.7	-0
2272	9.23	16.33	-11.98	3036.92	0	748.4	-18255.8
2273	-0	-0	-0	2149	0	976.7	-0
2274	-0	-0	-0	2149	0	976.7	-0
2275	-0	-0	-0	2149	0	976.7	-0
2276	-0	-0	-0	2149	0	976.7	-0
2277	-0	-0	-0	2149	0	976.7	-0
2278	-0	-0	-0	2149	0	976.7	-0
2279	-0	-0	-0	2149	0	976.7	-0
2280	-0	-0	-0	2149	0	976.7	-0
2281	-11.37	-15.87	-8.16	1975.13	0	919.3	-9372.05
2282	-0	-0	-0	2149	0	976.7	-0
2283	-0	-0	-0	2149	0	976.7	-0
2284	6.1	37.69	-4.04	3013.37	0	924.4	-17941.9
2285	-103.23	238.34	1.53	2604.86	0	945.06	-8278.49
2286	-125.5	369.26	87.05	2691.84	0	954.69	-60408.6
2287	-191.57	661.16	156.25	2559.95	0	976.8	-36738.3
2288	-568.39	740.2	120.01	2592.09	0	951.6	4459.88
2289	-322.19	911.56	226.97	2551.9	0	983.21	22110.2
2290	-352.4	1223.91	170.29	2518.74	0	979.37	65306.5
2291	-183.87	1120.15	110.24	2604.5	0	978.47	98433.4
2292	-50.96	1309.66	106.74	2461.98	0	999.31	-22767.3
2293	-210.27	1331.94	28.15	2574.71	0	997.79	-36298.6
2294	-271.07	1542.66	-139.31	2516.31	0	990.01	-13812.5
2295	-342.41	1392.97	-120.93	2466.21	0	997.65	-30019.3
2296	-340.65	1530.3	26.17	2520.84	0	999.24	13020.8
2297	-417.25	1419.37	-124.21	2430.66	0	1000.37	9358.56
2298	-313.8	1409.61	-182.88	2491.82	0	1000.83	-44702
2299	-431.14	1542.51	-24.8	2468.51	0	1008.07	12367.3
2300	-324.17	1419.83	-64.54	2441.84	0	1006.58	-14531.6
2301	-366.67	1664.58	-122.91	2441.11	0	999.32	-31792.8
2302	-474.47	1645.97	-76.14	2407.63	0	990.05	14430
2303	-281.22	1656.04	4.12	2379.71	0	999.82	-10775.7
2304	-364.61	1821.14	-23.5	2389.32	0	997.96	11083.8
2305	-292.74	1728.67	-21.13	2394.03	0	1003.93	36781
2306	-181.88	1939.7	52.95	2357.1	0	1000.67	-10019.5
2307	-322.95	1863.1	44.86	2348.19	0	1001.32	14157.4
2308	-143.36	2011.72	-0.69	2314.56	0	991.72	24232.6
2309	-201.72	2035.98	29.68	2311.14	0	993.38	4804.14
2310	-194.78	1985.47	61.49	2298.25	0	994.73	14778.9
2311	-48.75	2097.93	9.46	2277.32	0	990.6	7238.31
2312	-169.68	1937.26	31.51	2269.87	0	1002.39	18310.1
2313	-19.99	2056.58	69.12	2255.35	0	997.71	13315.3
2314	-33.19	1958.31	29.45	2237	0	1001.73	6619.21
2315	-48.14	1978.91	-30.52	2224.56	0	995.38	6812.76
2316	83.92	2006.38	2.9	2206.9	0	994.54	51.6
2317	16.71	1921.69	-0.69	2186.66	0	997.63	1782.26
2318	94.6	1971.44	-29.37	2185.01	0	993.38	-181.05
2319	134.28	1879.12	-14.11	2163.23	0	997.05	13746.4
2320	117.57	1840.67	12.89	2149.24	0	1001.34	-3073.9
2321	221.71	1834.72	-5.26	2150.01	0	999.19	-3301.94
2322	189.44	1717.68	-22.74	2111.13	0	1001.38	12698.1
2323	250.93	1715.24	-12.82	2121.58	0	999.4	-8215.52
2324	269.47	1636.05	-9.69	2091.61	0	999.35	3136.68
2325	275.34	1565.4	-39.29	2078.85	0	999.72	8220.36
2326	316.7	1515.05	-35.71	2080.74	0	994.32	-5608.05
2327	301.44	1397.25	-19.38	2031.62	0	1004.21	10834.9
2328	358.35	1361.08	-31.59	2072.32	0	1002.24	-3402.48
2329	313.64	1237.64	-65.23	2010.69	0	996.29	9923.29
2330	361.86	1152.8	-27.16	1997.27	0	1010.18	-865.41
2331	357.74	1079.56	-41.35	2019.94	0	1004.22	-6829.78
2332	330.58	966.34	-80.34	1964.7	0	999.39	10005.7
2333	367.13	898.74	-50.13	1965.08	0	1008.42	-6743.75
2334	309.75	814.67	-48.14	1986.68	0	1003.32	660.48
2335	331.27	696.11	-73.17	1928.12	0	1001.85	2289.26
2336	297.85	645.14	-57.3	1935.02	0	1009.39	-7407.59
2337	267.33	538.48	-57.91	1950.81	0	1003.06	-2601.3
2338	263.37	476.38	-61.34	1887.4	0	1009.56	-3351.37
2339	216.52	395.51	-56.3	1922.03	0	1005.29	-6063.09
2340	213.39	330.96	-51.27	1897.86	0	997.97	-4395.14
2341	187.76	281.22	-39.98	1901.88	0	1005.31	-8982.21
2342	143.89	227.81	-53.25	1898.26	0	981.53	-1876.59
2343	138.7	193.18	-27.85	1911.27	0	986.47	-5163.03
2344	103.45	126.19	-26.25	1891.04	0	1004.46	-7081.3
2345	84.99	102.69	-28.31	1822.48	0	976.59	-4710.88
2346	84.76	89.26	-11.44	2116.58	0	973.66	-8478.48
2347	31.36	38.15	-8.77	1773.33	0	1032.25	-8102.57
2348	57.14	56.3	-7.86	2144.44	0	956.54	-7136.28
2349	-0	-0	-0	2149	0	976.7	-0
2350	18.01	20.9	-7.93	2733.45	0	923.26	-15069.6
2351	-0	-0	-0	2149	0	976.7	-0
2352	-0	-0	-0	2149	0	976.7	-0
2353	-0	-0	-0	2149	0	976.7	-0
2354	-0	-0	-0	2149	0	976.7	-0
2355	-0	-0	-0	2149	0	976.7	-0
2356	-0	-0	-0	2149	0	976.7	-0
2357	3.89	-15.26	-11.37	1397.18	0	982.38	1864.59
2358	7.4	18.62	-16.1	2874.64	0	735.07	-22395.5
2359	-0	-0	-0	2149	0	976.7	-0
2360	-0	-0	-0	2149	0	976.7	-0
2361	-0	-0	-0	2149	0	976.7	-0
2362	-0	-0	-0	2149	0	976.7	-0
2363	-0	-0	-0	2149	0	976.7	-0
2364	-0	-0	-0	2149	0	976.7	-0
2365	-0	-0	-0	2149	0	976.7	-0
2366	-0	-0	-0	2149	0	976.7	-0
2367	-0	-0	-0	2149	0	976.7	-0
2368	-0	-0	-0	2149	0	976.7	-0
2369	-0	-0	-0	2149	0	976.7	-0
2370	-0	-0	-0	2149	0	976.7	-0
2371	-0	-0	-0	2149	0	976.7	-0
2372	-0	-0	-0	2149	0	976.7	-0
2373	-0	-0	-0	2149	0	976.7	-0
2374	-0	-0	-0	2149	0	976.7	-0
2375	0.99	16.33	-10.07	2214.4	0	895.01	-3229.48
2376	3.2	-18.16	-9.38	1575.76	0	987.25	-5832
2377	0.69	32.04	-7.32	2727.42	0	855.27	-10911.7
2378	-0	-0	-0	2149	0	976.7	-0
2379	-0	-0	-0	2149	0	976.7	-0
2380	-0	-0	-0	2149	0	976.7	-0
2381	-0	-0	-0	2149	0	976.7	-0
2382	-0	-0	-0	2149	0	976.7	-0
2383	-0	-0	-0	2149	0	976.7	-0
2384	-0	-0	-0	2149	0	976.7	-0
2385	-0	-0	-0	2149	0	976.7	-0
2386	-0	-0	-0	2149	0	976.7	-0
2387	4.73	32.5	-5.72	2137.57	0	880.12	-7363.94
2388	1.22	-45.32	-0.38	1811.56	0	893.76	-9687.33
2389	12.44	34.03	-1.98	2578.25	0	857.27	-3257.87
2390	-5.34	-16.94	-8.16	2024.9	0	1033.72	-10591.1
2391	-0	-0	-0	2149	0	976.7	-0
2392	-0	-0	-0	2149	0	976.7	-0
2393	-0	-0	-0	2149	0	976.7	-0
2394	14.27	47	-4.04	2871.74	0	1081.44	-15245.9
2395	-131.84	349.88	-8.16	2572.96	0	1082.13	-3385.82
2396	-51.35	634	-124.66	2601.91	0	1065.95	28392.4
2397	-232.7	1032.1	-165.48	2553.84	0	1063.42	21687
2398	-510.41	1028.9	-224.23	2577.23	0	1069.86	-102994
2399	-267.33	1580.96	-229.72	2486.42	0	1049.06	-58598.5
2400	-72.4	1532.75	-328.06	2560.63	0	1053.36	-74572.2
2401	-51.19	1653.44	-126.65	2517.93	0	1049	-89635.2
2402	-233.15	1695.71	206.3	2474.19	0	1045.16	97284.6
2403	-230.33	1731.72	124.89	2505.05	0	1044.08	74921
2404	-341.42	1641.08	-0.31	2482.89	0	1040.16	-41559.6
2405	-423.81	1585.69	241.47	2465.24	0	1032.58	84295.9
2406	-412.37	1573.79	261.46	2496.73	0	1048.27	18142.8
2407	-419.08	1515.2	-28.38	2447.99	0	1031.81	-19876.1
2408	-354.46	1580.05	110.32	2475.03	0	1036.78	100169
2409	-430.45	1614.53	167.47	2464.17	0	1041.35	-24975.9
2410	-388.41	1633.3	-24.26	2415.54	0	1030.56	-22921.2
2411	-399.25	1809.08	-0.53	2442.05	0	1029.16	36146.5
2412	-500.87	1775.21	58.06	2376.83	0	1043.07	5835.74
2413	-220.64	1842.8	75.68	2388.81	0	1042.11	17717
2414	-341.57	1981.05	-15.87	2398.81	0	1044.16	27554.6
2415	-337.37	1878.51	-57.3	2338.47	0	1050.09	-35392.7
2416	-119.02	2128.3	58.14	2363.79	0	1044.01	8846.69
2417	-365.07	2082.98	-92.93	2304.05	0	1039.51	14453.8
2418	-103.07	2065.43	-164.18	2292.81	0	1037.45	-46563.4
2419	-186.46	2153.02	-3.2	2288.04	0	1040.16	24334.3
2420	-160.75	2024.99	-50.2	2279.23	0	1050.28	-1927.25
2421	77.59	2133.64	-73.85	2267.7	0	1045.35	-33068.9
2422	-160.45	1993.71	9.84	2255.97	0	1055.49	44022.9
2423	64.32	2054.75	4.27	2230.01	0	1045.96	-30662.5
2424	67.44	2054.9	-36.85	2210.72	0	1042.35	-8770.59
2425	5.65	1946.72	-15.26	2206.69	0	1045.35	33798.3
2426	181.27	2032.93	4.88	2187.9	0	1037.21	-40791.4
2427	59.28	1848.6	13.81	2176.07	0	1049.39	20027.7
2428	184.25	1928.1	-13.81	2177.44	0	1038.99	11923.1
2429	183.18	1796.57	7.1	2143.21	0	1047.27	-17709
2430	134.74	1721.34	34.79	2133.64	0	1049.87	27606.8
2431	270.69	1748.2	-9.31	2136.93	0	1041.82	-8844.22
2432	196.08	1570.13	-9.92	2080.11	0	1047.7	6972.12
2433	258.03	1640.63	39.67	2110.96	0	1037.96	10743.1
2434	290.45	1461.94	-10.53	2075.53	0	1039.9	-1874.48
2435	272.29	1414.03	10.53	2048.44	0	1043.78	11691.1
2436	343.32	1381.23	34.79	2088.79	0	1036.11	1197.46
2437	296.78	1208.8	16.86	2013.7	0	1040.9	2958.83
2438	344.31	1183.62	25.1	2036.97	0	1042.13	4891.19
2439	335.24	1072.08	25.02	2039.57	0	1036.14	4453.71
2440	324.78	977.33	47.23	1974.05	0	1040.63	-9353.7
2441	357.67	893.71	35.17	2020.72	0	1036.11	2843.53
2442	285.34	791.32	28.99	1942.72	0	1038.92	8278.45
2443	344.85	711.67	53.02	1983.54	0	1043.14	-17528.3
2444	281.75	619.05	39.06	1949.74	0	1030.86	5535.55
2445	274.05	546.72	29.83	1894.2	0	1040.55	1684.4
2446	278.09	459.59	47.15	1964.58	0	1046.49	-11925
2447	219.19	403.9	26.25	1895.75	0	1031.61	5018.11
2448	246.2	338.9	20.98	1916.18	0	1042.15	-8170.09
2449	158.46	286.1	26.63	1878.96	0	1040.43	151.04
2450	189.51	239.72	25.56	1927.95	0	1024.29	-608.1
2451	151.98	215.3	20.98	1906.51	0	1044.16	-10195
2452	104.29	161.74	4.58	1913.77	0	1023.98	2065.21
2453	127.41	130.16	10.76	1953.02	0	1034.47	-7310.57
2454	59.2	99.95	10.76	1794.07	0	1077.68	-6383.86
2455	75.38	64.85	-4.73	2068.32	0	1062.61	-7000.48
2456	54.09	59.66	-9.77	1925.52	0	1026	-5022.88
2457	24.11	30.67	-13.28	2028.95	0	959.79	-6466.46
2458	31.89	40.44	-12.44	2181.58	0	946.07	1527.32
2459	-0	-0	-0	2149	0	976.7	-0
2460	-0	-0	-0	2149	0	976.7	-0
2461	-0	-0	-0	2149	0	976.7	-0
2462	-0	-0	-0	2149	0	976.7	-0
2463	1.37	16.48	-4.35	2287.29	0	926.5	-12653.6
2464	-0	-0	-0	2149	0	976.7	-0
2465	-0	-0	-0	2149	0	976.7	-0
2466	-0	-0	-0	2149	0	976.7	-0
2467	-0	-0	-0	2149	0	976.7	-0
2468	3.36	28.84	-6.48	2461.33	0	807.05	-11953.4
2469	-12.13	-31.74	-6.94	2181.66	0	959.34	-5996.36
2470	-0	-0	-0	2149	0	976.7	-0
2471	-0	-0	-0	2149	0	976.7	-0
2472	-0	-0	-0	2149	0	976.7	-0
2473	-0	-0	-0	2149	0	976.7	-0
2474	-0	-0	-0	2149	0	976.7	-0
2475	-0	-0	-0	2149	0	976.7	-0
2476	-0	-0	-0	2149	0	976.7	-0
2477	-0	-0	-0	2149	0	976.7	-0
2478	-0	-0	-0	2149	0	976.7	-0
2479	-0	-0	-0	2149	0	976.7	-0
2480	-0	-0	-0	2149	0	976.7	-0
2481	-0	-0	-0	2149	0	976.7	-0
2482	-0	-0	-0	2149	0	976.7	-0
2483	-0	-0	-0	2149	0	976.7	-0
2484	-0	-0	-0	2149	0	976.7	-0
2485	-0	-0	-0	2149	0	976.7	-0
2486	-0	-0	-0	2149	0	976.7	-0
2487	-0	-0	-0	2149	0	976.7	-0
2488	-0	-0	-0	2149	0	976.7	-0
2489	-0	-0	-0	2149	0	976.7	-0
2490	-0	-0	-0	2149	0	976.7	-0
2491	-0	-0	-0	2149	0	976.7	-0
2492	-0	-0	-0	2149	0	976.7	-0
2493	-0	-0	-0	2149	0	976.7	-0
2494	-0	-0	-0	2149	0	976.7	-0
2495	-11.37	17.24	-4.88	2775.39	0	829.01	-10214.9
2496	4.58	-18.16	-14.42	1372.95	0	1119.56	-2088.79
2497	2.44	24.87	-10.53	2104.46	0	773.36	-4587
2498	-0	-0	-0	2149	0	976.7	-0
2499	-0	-0	-0	2149	0	976.7	-0
2500	-79.42	218.81	3.74	2563.5	0	956.06	-17464.5
2501	-142.82	416.11	120.93	2678.69	0	975.41	-45949.3
2502	-115.59	601.04	147.86	2584.73	0	983.58	-29295.8
2503	-524.22	658.26	138.63	2563.53	0	980.14	19299.4
2504	-259.86	825.04	171.13	2599.85	0	984.41	9145.24
2505	-343.63	1273.19	154.42	2506.7	0	988.4	60480.3
2506	-150.15	1068.73	64.09	2610.68	0	977.6	38926.5
2507	-0.15	1372.53	148.09	2461.41	0	1001.52	-32210.2
2508	-148.85	1310.58	61.65	2550.36	0	1003.5	19247.2
2509	-210.42	1497.8	-110.47	2515.03	0	1003.96	-8592.53
2510	-301.82	1424.56	-80.8	2465.62	0	1004.38	-18370.9
2511	-276.72	1486.05	44.78	2537.59	0	1011.52	24356.3
2512	-357.13	1445.31	-154.88	2425.53	0	1006.01	-24055.1
2513	-288.7	1360.47	-192.79	2494.81	0	996.21	-47333.9
2514	-352.17	1503.6	-6.03	2467.41	0	1012.92	26780.2
2515	-284.27	1336.82	-72.94	2452.16	0	1012.44	-19685.1
2516	-336.84	1582.03	-68.51	2444.42	0	1011.19	-4178.38
2517	-409.09	1509.09	-34.18	2413.63	0	1005.81	28906.6
2518	-255.81	1590.88	23.57	2407.46	0	1013.06	-22015.1
2519	-373.76	1730.65	-19.45	2393.92	0	1003.48	22102
2520	-279.16	1663.51	-40.89	2376.18	0	1002.62	8895.55
2521	-201.03	1869.96	52.41	2360.34	0	1003.99	-30418.2
2522	-344.7	1791.08	51.57	2351.92	0	1008.35	39065.3
2523	-157.47	1871.19	44.78	2335.76	0	1010.42	15401.8
2524	-207.44	1959.84	72.02	2336.23	0	1006.52	-7801.8
2525	-213.47	1871.8	89.57	2298.89	0	1010.79	16957.7
2526	-32.65	2077.18	23.04	2287.77	0	995.91	-157.44
2527	-196	1939.39	39.75	2276.6	0	1002.34	8538.19
2528	-32.35	2052.61	52.34	2239.43	0	997.44	8000.22
2529	-22.66	1994.78	69.89	2259.52	0	1011.36	-1395.81
2530	-87.97	1943.97	12.89	2231.68	0	1009.11	22615.4
2531	86.75	2009.12	46.31	2215.52	0	1009.96	-1787.95
2532	-2.52	1896.06	21.44	2203.69	0	1012.34	-559.82
2533	81.79	2003.94	-7.86	2184.91	0	1003.88	11930.3
2534	135.35	1886.75	-7.25	2162.65	0	1009.04	-2933.05
2535	98.42	1910.4	-10.3	2157.06	0	1003.71	-3333.8
2536	212.1	1872.86	-7.17	2142.93	0	1005.6	11359.4
2537	186.31	1770.94	-17.93	2111.44	0	1011.81	2607.94
2538	223.62	1820.83	9.23	2131.22	0	1009.21	1345.07
2539	271.76	1664.28	-8.93	2090.47	0	1013.62	7298.39
2540	266.88	1653.75	-7.71	2081.24	0	1014.89	-1132.55
2541	316.16	1593.02	-20.75	2092.67	0	1009.61	-1284.2
2542	306.93	1493.07	-30.36	2032.46	0	1013.72	6717.97
2543	357.21	1441.65	-36.32	2059.74	0	1009.99	-2466.2
2544	340.5	1356.2	-42.34	2031.88	0	1012.26	1212.16
2545	356.22	1250.76	-38.3	1996.96	0	1015.63	6057.04
2546	370.48	1187.59	-41.58	2026.44	0	1013.75	-6626.03
2547	336.84	1059.88	-55.69	1955.75	0	1018.69	10517
2548	397.42	1014.1	-42.65	2001.43	0	1016.44	-7429.27
2549	314.03	875.7	-54.93	1937.15	0	1017.3	5159.24
2550	364.84	822.3	-50.05	1953.67	0	1019.16	-1229.9
2551	330.89	743.1	-63.17	1947.75	0	1011.99	-2802.05
2552	303.34	626.68	-59.2	1897.7	0	1014.79	2365.1
2553	330.43	583.95	-41.12	1969.06	0	1017.59	-10135.9
2554	234.45	475.01	-58.59	1843.88	0	1015.58	11361.8
2555	274.51	416.72	-37.16	1927.94	0	1019.16	-12644.7
2556	213.09	350.04	-41.12	1874.7	0	1014.63	-4905.15
2557	204.16	291.44	-37	1896.99	0	1015.43	-4165.53
2558	189.82	241.24	-41.66	1871.05	0	1011.79	-1183.97
2559	124.05	197.6	-25.63	1832.93	0	1005.5	-4558.37
2560	149.23	157.78	-29.68	1916.19	0	1000.7	-6484.65
2561	100.63	122.83	-25.02	1975.82	0	1009.53	-9690.29
2562	67.06	84.84	-19.07	1801.86	0	993.82	2040.19
2563	80.64	63.17	-12.05	1948.34	0	1015.86	-13789.5
2564	27.77	47.3	-16.02	2230.71	0	967.33	-9826.66
2565	25.25	19.99	-21.97	1438.94	0	812.63	10312.7
2566	37.08	21.36	-4.27	2892.18	0	1048.56	-22906.4
2567	-0	-0	-0	2149	0	976.7	-0
2568	-0	-0	-0	2149	0	976.7	-0
2569	-0	-0	-0	2149	0	976.7	-0
2570	-0	-0	-0	2149	0	976.7	-0
2571	-0	-0	-0	2149	0	976.7	-0
2572	-0	-0	-0	2149	0	976.7	-0
2573	-0	-0	-0	2149	0	976.7	-0
2574	-4.96	-25.02	-8.32	2364.17	0	860.64	-9620.85
2575	-0	-0	-0	2149	0	976.7	-0
2576	-0	-0	-0	2149	0	976.7	-0
2577	-0	-0	-0	2149	0	976.7	-0
2578	-0	-0	-0	2149	0	976.7	-0
2579	-0	-0	-0	2149	0	976.7	-0
2580	-0	-0	-0	2149	0	976.7	-0
2581	-0	-0	-0	2149	0	976.7	-0
2582	-0	-0	-0	2149	0	976.7	-0
2583	-0	-0	-0	2149	0	976.7	-0
2584	-0	-0	-0	2149	0	976.7	-0
2585	-0	-0	-0	2149	0	976.7	-0
2586	0	0	0	2149	0	976.7	0
2587	-0	-0	-0	2149	0	976.7	-0
2588	-0	-0	-0	2149	0	976.7	-0
2589	-0	-0	-0	2149	0	976.7	-0
2590	-0	-0	-0	2149	0	976.7	-0
2591	-0	-0	-0	2149	0	976.7	-0
2592	-0	-0	-0	2149	0	976.7	-0
2593	9.84	16.02	-4.04	2362.98	0	787.06	-5823.04
2594	-0	-0	-0	2149	0	976.7	-0
2595	-0	-0	-0	2149	0	976.7	-0
2596	-0	-0	-0	2149	0	976.7	-0
2597	-0	-0	-0	2149	0	976.7	-0
2598	11.75	16.17	-5.57	2958.01	0	924.29	-14076.9
2599	-16.4	-19.84	-14.65	1858.33	0	1056.32	882.84
2600	10.83	20.6	-10.22	2519.11	0	907.74	-15724.8
2601	-0	-0	-0	2149	0	976.7	-0
2602	-0	-0	-0	2149	0	976.7	-0
2603	-0	-0	-0	2149	0	976.7	-0
2604	-0	-0	-0	2149	0	976.7	-0
2605	-0.61	24.26	-4.04	2436.04	0	841.26	-3879.76
2606	-0	-0	-0	2149	0	976.7	-0
2607	-4.27	18.62	-15.18	1855.39	0	764.5	324.44
2608	-0	-0	-0	2149	0	976.7	-0
2609	-108.87	278.63	-36.77	2596.48	0	1082.9	-19773.9
2610	-110.32	661.01	-90.03	2572.81	0	1082.82	49586
2611	-343.93	796.2	-194.7	2587.4	0	1063.45	-8874.13
2612	-370.25	991.82	-98.04	2505.68	0	1106.64	-36449.5
2613	-316.31	1413.73	-198.06	2548.53	0	1053.67	-93549.3
2614	-218.89	1532.29	-281.91	2544.93	0	1064.14	-57831.5
2615	52.11	1552.58	-171.59	2482.8	0	1067.23	-40727
2616	-249.71	1765.29	114.59	2500.92	0	1054.67	17799.9
2617	-319.9	1740.72	69.12	2502.98	0	1061.92	39208.5
2618	-213.55	1584.93	-33.34	2490.84	0	1063.7	-15427.5
2619	-462.8	1762.08	188.75	2503.6	0	1050.66	50612.1
2620	-446.93	1524.35	170.14	2461.1	0	1058.07	1461.06
2621	-315.17	1702.88	-7.17	2444.65	0	1035.5	-44561.1
2622	-476.84	1609.5	54.17	2459.27	0	1044.79	79191.1
2623	-326.31	1571.35	179.6	2441.3	0	1069.44	21562.1
2624	-409.47	1726.07	40.59	2448.34	0	1050.91	98.94
2625	-472.49	1664.58	-11.06	2433.85	0	1061.66	26979.3
2626	-255.51	1913.3	28.08	2381.06	0	1042.6	-20943.2
2627	-428.01	1775.97	58.82	2375.45	0	1057.12	37389.8
2628	-222.09	2001.8	-45.55	2343.7	0	1046.68	-2383.63
2629	-197.07	2030.49	-26.02	2375.55	0	1051.46	-27235.3
2630	-291.82	1990.2	12.51	2314.59	0	1062.48	22974.1
2631	-40.74	2162.63	-13.43	2341.78	0	1058.06	-29596
2632	-262.45	2073.67	-117.49	2309.53	0	1054.69	18842.8
2633	-70.34	2091.52	-43.95	2265.79	0	1060.35	-20118.3
2634	-13.2	2182.16	-23.96	2302.09	0	1056.43	-9371.87
2635	-220.03	1986.69	-132.22	2234.07	0	1059.28	28247.2
2636	126.42	2157.9	-62.1	2254.32	0	1054.72	-36610.7
2637	-111.62	1971.89	-28.53	2220.62	0	1063.03	28017.1
2638	34.56	2049.1	-45.62	2215.46	0	1061.41	-8544.48
2639	89.65	1963.5	-43.72	2196.34	0	1063.41	10449.5
2640	5.8	1916.96	-13.12	2181.43	0	1060.51	22490.2
2641	223.69	1983.64	-7.1	2197.34	0	1056.51	-33224.4
2642	73.09	1783.14	-46.46	2133.13	0	1063.7	34226.9
2643	205.15	1883.7	-24.26	2175.19	0	1048.98	-3960.53
2644	230.26	1749.88	-14.72	2123.38	0	1058.43	-10681.5
2645	191.8	1683.96	-15.95	2120.73	0	1056.16	16658
2646	296.63	1657.71	-12.28	2129.22	0	1051.82	-3064.11
2647	238.72	1488.65	13.2	2052.31	0	1065.3	-3981.83
2648	316.09	1478.58	6.94	2098.03	0	1050.26	3919.06
2649	299.91	1379.09	9.08	2057.57	0	1058.15	-1403.7
2650	309.52	1241.46	7.17	2029.83	0	1055.17	9186.3
2651	342.64	1245.27	29.22	2056.66	0	1044.28	-3896.4
2652	296.48	1051.33	13.28	1977.99	0	1056.6	6839.1
2653	362.63	1054.38	29.45	2039.92	0	1045.12	6555.71
2654	298.92	910.49	38.6	1991.58	0	1046.05	-3238.12
2655	331.57	815.89	39.29	1958.29	0	1053.99	2234.52
2656	318.76	778.35	41.43	1998.06	0	1041.69	-65.43
2657	287.93	634.61	47.23	1944.82	0	1050.34	3396.89
2658	307.31	578.16	53.25	1939.37	0	1053.77	-8556.61
2659	258.33	532.53	23.5	1986.59	0	1032.43	3027.79
2660	252.38	417.33	38.68	1883.74	0	1048.8	-102.48
2661	233.38	392.15	30.59	1962.05	0	1040.12	-3556.42
2662	166.55	319.52	14.5	1965.51	0	1031.18	4176.03
2663	212.33	264.59	20.29	1845.58	0	1033.58	1168.8
2664	148.85	221.1	27.24	1976.83	0	1052.66	-9465.03
2665	119.48	165.25	14.04	1853.75	0	1051.92	3429.02
2666	141.37	143.89	12.97	1960.24	0	1055.57	-10461.3
2667	66.91	96.13	5.11	1794.04	0	1053.94	-3687.62
2668	92.09	95.98	6.48	1978.18	0	1032.81	-2917.52
2669	51.96	42.72	-7.63	1855.81	0	1091.74	-6325.04
2670	27.16	53.1	-1.91	2102.65	0	1021.95	-3598
2671	44.33	19.99	-13.12	2143.33	0	937.59	-5576.1
2672	-4.43	23.5	-6.56	2056.56	0	1008.73	-3837.49
2673	-0	-0	-0	2149	0	976.7	-0
2674	-0	-0	-0	2149	0	976.7	-0
2675	-0	-0	-0	2149	0	976.7	-0
2676	-0	-0	-0	2149	0	976.7	-0
2677	-0	-0	-0	2149	0	976.7	-0
2678	-0	-0	-0	2149	0	976.7	-0
2679	-6.26	-19.38	-13.35	2475.89	0	1123.96	-10155.1
2680	-0	-0	-0	2149	0	976.7	-0
2681	-0	-0	-0	2149	0	976.7	-0
2682	-0	-0	-0	2149	0	976.7	-0
2683	-1.75	19.99	-1.14	2517.91	0	895.05	-13559.2
2684	-0	-0	-0	2149	0	976.7	-0
2685	-0	-0	-0	2149	0	976.7	-0
2686	-0	-0	-0	2149	0	976.7	-0
2687	-0	-0	-0	2149	0	976.7	-0
2688	-7.02	22.13	-7.17	2711.83	0	865.04	-8592.38
2689	-20.22	-25.02	0.31	2373.31	0	863.09	-12543.8
2690	-0	-0	-0	2149	0	976.7	-0
2691	-0	-0	-0	2149	0	976.7	-0
